58350,24,Clinic - Urgent Care Clinic,05/15/2026,Y,0516,15
58350,24,Clinic - Family Practice Clinic,05/15/2026,Y,0517,15
58350,24,Clinic - Other Clinic,05/15/2026,Z,0519,15
58350,24,Freestanding Clinic - General Classification,05/15/2026,X,0520,15
58350,24,Freestanding Clinic - Clinic Visit by Member to RHC/FQHC,05/15/2026,Y,0521,15
58350,24,Freestanding Clinic - Home Visit by RHC/FQHC Practitioner,05/15/2026,Y,0522,15
58350,24,Freestanding Clinic - Family Practice Clinic,05/15/2026,Y,0523,15
58350,24,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay,05/15/2026,Y,0524,15
58350,24,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility,05/15/2026,Y,0525,15
58350,24,Freestanding Clinic - Urgent Care Clinic,05/15/2026,Y,0526,15
58350,24,Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area,05/15/2026,Y,0527,15
58350,24,Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident),05/15/2026,Y,0528,15
58350,24,Freestanding Clinic - Other Freestanding Clinic,05/15/2026,Z,0529,15
58350,24,Specialty Services - General Classification,05/15/2026,X,0760,15
58350,24,Specialty Services - Treatment Room,05/15/2026,Y,0761,15
58350,24,Specialty Services - Observation Hours,05/15/2026,Y,0762,15
58350,24,Specialty Services - Other Specialty Services,05/15/2026,Z,0769,15
57326,42,Not Applicable,07/31/2026,N,99999,15
58403,27,Radiology - Diagnostic - General Classification,05/12/2026,X,0320,15
58403,27,Radiology - Diagnostic - Angiocardiography,05/12/2026,Y,0321,15
58403,27,Radiology - Diagnostic - Arthrography,05/12/2026,Y,0322,15
58403,27,Radiology - Diagnostic - Arteriography,05/12/2026,Y,0323,15
58403,27,Radiology - Diagnostic - Chest X-Ray,05/12/2026,Y,0324,15
58403,27,Radiology - Diagnostic - Other Radiology - Diagnostic,05/12/2026,Z,0329,15
58403,27,Operating Room Services - General Classification,05/12/2026,X,0360,15
58403,27,Operating Room Services - Minor Surgery,05/12/2026,Y,0361,15
58403,27,Operating Room Services - Organ Transplant - Other than Kidney,05/12/2026,Y,0362,15
58403,27,Operating Room Services - Kidney Transplant,05/12/2026,Y,0367,15
58403,27,Operating Room Services - Other OR Services,05/12/2026,Z,0369,15
58403,27,Emergency Room - General Classification,05/12/2026,X,0450,15
58403,27,Emergency Room - EMTALA Emergency Medical Screening Services,05/12/2026,Y,0451,15
58403,27,Emergency Room - ER Beyond EMTALA Screening,05/12/2026,Y,0452,15
58403,27,Emergency Room - Urgent Care,05/12/2026,Y,0456,15
58403,27,Emergency Room - Other Emergency Room,05/12/2026,Z,0459,15
58403,27,Clinic - General Classification,05/12/2026,X,0510,15
58403,27,Clinic - Chronic Pain Center,05/12/2026,Y,0511,15
58403,27,Clinic - Dental Clinic,05/12/2026,Y,0512,15
58403,27,Clinic - Psychiatric Clinic,05/12/2026,Y,0513,15
58403,27,Clinic - OB-GYN Clinic,05/12/2026,Y,0514,15
58403,27,Clinic - Pediatric Clinic,05/12/2026,Y,0515,15
58403,27,Clinic - Urgent Care Clinic,05/12/2026,Y,0516,15
58403,27,Clinic - Family Practice Clinic,05/12/2026,Y,0517,15
58403,27,Clinic - Other Clinic,05/12/2026,Z,0519,15
58403,27,Freestanding Clinic - General Classification,05/12/2026,X,0520,15
58403,27,Freestanding Clinic - Clinic Visit by Member to RHC/FQHC,05/12/2026,Y,0521,15
58403,27,Freestanding Clinic - Home Visit by RHC/FQHC Practitioner,05/12/2026,Y,0522,15
58403,27,Freestanding Clinic - Family Practice Clinic,05/12/2026,Y,0523,15
58403,27,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay,05/12/2026,Y,0524,15
58403,27,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility,05/12/2026,Y,0525,15
58403,27,Freestanding Clinic - Urgent Care Clinic,05/12/2026,Y,0526,15
58403,27,Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area,05/12/2026,Y,0527,15
58403,27,Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident),05/12/2026,Y,0528,15
58403,27,Freestanding Clinic - Other Freestanding Clinic,05/12/2026,Z,0529,15
58403,27,Specialty Services - General Classification,05/12/2026,X,0760,15
58403,27,Specialty Services - Treatment Room,05/12/2026,Y,0761,15
58403,27,Specialty Services - Observation Hours,05/12/2026,Y,0762,15
58403,27,Specialty Services - Other Specialty Services,05/12/2026,Z,0769,15
57064,15,Not Applicable,05/17/2026,N,99999,15
56692,19,Emergency Room - Other Emergency Room,07/27/2026,N,0459,15
56692,19,Clinic - General Classification,07/27/2026,N,0510,15
56692,19,Clinic - Family Practice Clinic,07/27/2026,N,0517,15
56692,19,Clinic - Other Clinic,07/27/2026,N,0519,15
