last_updated,lcd_id,lcd_version,r_article_id,r_article_version,r_contractor_id,r_lcd_id,r_lcd_version,related_num,url
09/19/2025,33274,43,60162,7,368,,,2,/data/article?articleid=60162&ver=7
09/19/2025,33274,43,,,368,40025,8,3,/data/lcd?lcdid=40025&ver=8
09/19/2025,38809,30,58423,48,331,,,1,/data/article?articleid=58423&ver=48
09/19/2025,38809,30,60163,6,331,,,2,/data/article?articleid=60163&ver=6
09/19/2025,38809,30,,,331,40016,44,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=40016:43
05/04/2017,37001,21,,,143,37000,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37000:2
05/15/2017,37001,21,55535,2,143,,,2,/data/article?articleid=55535&ver=2
11/26/2019,37001,21,57577,7,143,,,3,/data/article?articleid=57577&ver=7
11/01/2019,35486,22,57595,20,143,,,1,/data/article?articleid=57595&ver=20
09/21/2023,39624,5,59434,19,143,,,1,/data/article?articleid=59434&ver=19
09/21/2023,39624,5,59563,2,143,,,2,/data/article?articleid=59563&ver=2
09/14/2023,39624,5,,,143,39623,3,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39623:2
05/06/2016,33431,59,,,373,35132,54,1,/data/lcd?lcdid=35132&ver=54
07/02/2019,33431,59,56686,16,394,,,2,/data/article?articleid=56686&ver=16
05/17/2024,39762,9,59645,16,352,,,1,/data/article?articleid=59645&ver=16
05/17/2024,39762,9,59797,3,352,,,2,/data/article?articleid=59797&ver=3
05/17/2024,39762,9,,,352,39761,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39761:4
04/29/2022,39242,8,58994,7,345,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=58994:6
04/29/2022,39242,8,58995,14,345,,,2,/data/article?articleid=58995&ver=14
04/29/2022,39242,8,59115,3,345,,,3,/data/article?articleid=59115&ver=3
01/14/2024,39242,8,,,345,39768,6,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39768:5
02/18/2025,39962,4,59884,5,345,,,1,/data/article?articleid=59884&ver=5
02/18/2025,39962,4,60150,4,345,,,2,/data/article?articleid=60150&ver=4
12/04/2021,39060,16,58790,14,345,,,1,/data/article?articleid=58790&ver=14
12/04/2021,39060,16,58967,4,345,,,2,/data/article?articleid=58967&ver=4
06/09/2023,37027,20,57196,22,345,,,1,/data/article?articleid=57196&ver=22
06/09/2023,37027,20,59313,5,345,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59313:4
06/09/2023,37027,20,59414,3,345,,,3,/data/article?articleid=59414&ver=3
10/29/2021,38826,8,58438,11,345,,,1,/data/article?articleid=58438&ver=11
10/29/2021,38826,8,58947,2,345,,,2,/data/article?articleid=58947&ver=2
10/29/2021,38826,8,,,345,39097,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39097:4
10/22/2020,38700,5,58225,11,345,,,1,/data/article?articleid=58225&ver=11
10/22/2020,38700,5,58521,4,345,,,2,/data/article?articleid=58521&ver=4
04/27/2017,34076,24,55490,4,345,,,1,/data/article?articleid=55490&ver=4
09/18/2019,34076,24,57201,8,345,,,2,/data/article?articleid=57201&ver=8
02/10/2022,34076,24,,,345,35457,64,3,/data/lcd?lcdid=35457&ver=64
03/31/2017,34076,24,,,345,36874,4,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36874:3
11/07/2018,37618,16,,,345,37617,8,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37617:7
12/19/2018,37618,16,56213,3,345,,,2,/data/article?articleid=56213&ver=3
10/24/2019,37618,16,57644,17,345,,,3,/data/article?articleid=57644&ver=17
06/09/2023,37738,23,57513,16,345,,,1,/data/article?articleid=57513&ver=16
06/09/2023,37738,23,59420,2,345,,,2,/data/article?articleid=59420&ver=2
06/25/2023,37738,23,,,345,39525,9,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39525:8
05/27/2025,34040,34,57698,14,357,,,1,/data/article?articleid=57698&ver=14
05/27/2025,34040,34,60189,3,357,,,2,/data/article?articleid=60189&ver=3
05/27/2025,34040,34,,,357,39921,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39921:4
10/07/2021,38904,11,58567,29,345,,,1,/data/article?articleid=58567&ver=29
10/07/2021,38904,11,58904,6,345,,,2,/data/article?articleid=58904&ver=6
09/09/2025,36353,38,57614,15,345,,,1,/data/article?articleid=57614&ver=15
09/09/2025,36353,38,60320,3,345,,,2,/data/article?articleid=60320&ver=3
09/09/2025,36353,38,,,345,40174,4,3,/data/lcd?lcdid=40174&ver=4
09/09/2025,36351,42,57611,16,364,,,1,/data/article?articleid=57611&ver=16
09/09/2025,36351,42,60312,3,364,,,2,/data/article?articleid=60312&ver=3
09/09/2025,36351,42,,,364,40173,4,3,/data/lcd?lcdid=40173&ver=4
09/05/2025,40046,3,59971,3,391,,,1,/data/article?articleid=59971&ver=3
09/05/2025,40046,3,60237,2,391,,,2,/data/article?articleid=60237&ver=2
09/05/2025,40046,3,,,391,40045,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=40045:5
08/26/2025,36408,34,,,143,40195,3,1,/data/lcd?lcdid=40195&ver=3
09/03/2025,36408,34,60276,3,143,,,2,/data/article?articleid=60276&ver=3
09/03/2025,36408,34,60319,2,143,,,3,/data/article?articleid=60319&ver=2
09/03/2025,40056,3,59981,3,228,,,1,/data/article?articleid=59981&ver=3
09/03/2025,40056,3,60218,2,228,,,2,/data/article?articleid=60218&ver=2
09/03/2025,40056,3,,,228,40055,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=40055:3
12/04/2021,39058,17,58788,18,364,,,1,/data/article?articleid=58788&ver=18
12/04/2021,39058,17,58966,3,364,,,2,/data/article?articleid=58966&ver=3
09/16/2025,39058,17,58967,4,352,,,3,/data/article?articleid=58967&ver=4
09/16/2025,39058,17,,,360,39057,6,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39057:6
05/27/2025,36861,25,60188,3,364,,,1,/data/article?articleid=60188&ver=3
05/27/2025,36861,25,57697,16,364,,,2,/data/article?articleid=57697&ver=16
05/27/2025,36861,25,,,364,39920,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39920:4
09/16/2025,36861,25,60189,3,357,,,4,/data/article?articleid=60189&ver=3
10/07/2021,38902,12,58565,52,364,,,1,/data/article?articleid=58565&ver=52
10/07/2021,38902,12,58903,6,364,,,2,/data/article?articleid=58903&ver=6
10/07/2021,38902,12,,,360,38901,12,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38901:11
09/16/2025,38902,12,58904,6,357,,,4,/data/article?articleid=58904&ver=6
10/29/2021,38824,10,58436,13,364,,,1,/data/article?articleid=58436&ver=13
10/29/2021,38824,10,58944,2,364,,,2,/data/article?articleid=58944&ver=2
10/29/2021,38824,10,,,364,39096,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39096:4
09/16/2025,38824,10,58947,2,357,,,4,/data/article?articleid=58947&ver=2
10/22/2020,38709,5,58223,22,364,,,1,/data/article?articleid=58223&ver=22
10/22/2020,38709,5,58520,3,364,,,2,/data/article?articleid=58520&ver=3
09/16/2025,38709,5,58521,4,357,,,3,/data/article?articleid=58521&ver=4
03/31/2017,34218,26,55489,3,360,,,1,/data/article?articleid=55489&ver=3
09/16/2025,34218,26,55490,4,353,,,2,/data/article?articleid=55490&ver=4
09/18/2019,34218,26,57079,15,364,,,3,/data/article?articleid=57079&ver=15
02/10/2022,34218,26,,,364,35456,66,4,/data/lcd?lcdid=35456&ver=66
03/31/2017,34218,26,,,364,36870,7,5,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36870:6
02/18/2025,39960,4,59882,9,364,,,1,/data/article?articleid=59882&ver=9
02/18/2025,39960,4,60148,3,364,,,2,/data/article?articleid=60148&ver=3
09/16/2025,39960,4,60150,4,353,,,3,/data/article?articleid=60150&ver=4
09/16/2025,39960,4,,,360,39959,5,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39959:4
11/07/2018,37616,16,,,364,37615,8,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37615:7
12/19/2018,37616,16,56211,2,364,,,2,/data/article?articleid=56211&ver=2
10/23/2019,37616,16,57643,20,364,,,3,/data/article?articleid=57643&ver=20
09/16/2025,37616,16,56213,3,357,,,4,/data/article?articleid=56213&ver=3
06/09/2023,37729,25,57512,19,364,,,1,/data/article?articleid=57512&ver=19
06/09/2023,37729,25,59419,2,364,,,2,/data/article?articleid=59419&ver=2
06/25/2023,37729,25,,,364,39524,10,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39524:9
09/16/2025,37729,25,59420,2,357,,,4,/data/article?articleid=59420&ver=2
06/09/2023,34203,26,57195,29,364,,,1,/data/article?articleid=57195&ver=29
06/09/2023,34203,26,59312,5,364,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59312:4
06/09/2023,34203,26,59413,3,364,,,3,/data/article?articleid=59413&ver=3
09/16/2025,34203,26,59414,3,357,,,4,/data/article?articleid=59414&ver=3
05/17/2024,39758,14,59624,19,360,,,1,/data/article?articleid=59624&ver=19
05/17/2024,39758,14,59796,3,360,,,2,/data/article?articleid=59796&ver=3
05/17/2024,39758,14,,,360,39757,7,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39757:6
09/16/2025,39758,14,59797,3,353,,,4,/data/article?articleid=59797&ver=3
09/20/2019,34337,23,56809,20,228,,,1,/data/article?articleid=56809&ver=20
09/20/2019,34087,20,57038,16,228,,,1,/data/article?articleid=57038&ver=16
09/20/2019,34084,23,56811,13,228,,,2,/data/article?articleid=56811&ver=13
09/20/2019,34540,15,57039,9,228,,,1,/data/article?articleid=57039&ver=9
05/16/2022,38771,18,58359,13,228,,,1,/data/article?articleid=58359&ver=13
05/16/2022,38771,18,,,228,39228,6,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39228:5
05/19/2022,38771,18,59132,5,228,,,3,/data/article?articleid=59132&ver=5
11/01/2019,34624,42,57597,22,143,,,1,/data/article?articleid=57597&ver=22
08/20/2019,34536,36,56914,19,143,,,1,/data/article?articleid=56914&ver=19
12/19/2025,34636,38,54953,70,147,,,1,/data/article?articleid=54953&ver=70
02/02/2021,34636,38,57476,22,143,,,2,/data/article?articleid=57476&ver=22
02/06/2017,34636,38,,,143,35490,85,3,/data/lcd?lcdid=35490&ver=85
10/23/2019,34658,36,57484,22,143,,,1,/data/article?articleid=57484&ver=22
05/15/2017,37015,27,55533,2,143,,,2,/data/article?articleid=55533&ver=2
10/30/2019,37015,27,57599,14,143,,,3,/data/article?articleid=57599&ver=14
09/14/2023,34645,51,59432,4,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59432:3
09/14/2023,34645,51,,,143,39622,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39622:3
09/21/2023,34645,51,56915,37,143,,,3,/data/article?articleid=56915&ver=37
09/21/2023,34645,51,59562,2,143,,,4,/data/article?articleid=59562&ver=2
12/13/2016,36815,26,55397,2,143,,,1,/data/article?articleid=55397&ver=2
11/27/2019,36815,26,57570,29,143,,,2,/data/article?articleid=57570&ver=29
11/27/2019,36815,26,55233,21,143,,,3,/data/article?articleid=55233&ver=21
07/13/2017,36044,59,53531,22,378,,,3,/data/article?articleid=53531&ver=22
08/21/2019,36044,59,56959,31,391,,,4,/data/article?articleid=56959&ver=31
08/14/2015,36117,36,54612,4,228,,,1,/data/article?articleid=54612&ver=4
09/03/2019,36117,36,56999,31,238,,,2,/data/article?articleid=56999&ver=31
08/14/2015,36117,36,,,228,36116,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36116:4
02/17/2016,36180,37,54927,3,364,,,1,/data/article?articleid=54927&ver=3
02/17/2016,36180,37,,,360,36097,5,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36097:4
02/17/2016,36180,37,,,364,36179,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36179:3
09/28/2017,36180,37,55595,17,364,,,4,/data/article?articleid=55595&ver=17
10/09/2019,36180,37,57421,37,364,,,5,/data/article?articleid=57421&ver=37
02/17/2016,36186,37,54916,2,345,,,1,/data/article?articleid=54916&ver=2
02/17/2016,36186,37,,,345,36185,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36185:3
02/17/2016,36186,37,,,351,36181,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36181:3
09/28/2017,36186,37,55600,17,345,,,4,/data/article?articleid=55600&ver=17
10/09/2019,36186,37,57422,33,345,,,5,/data/article?articleid=57422&ver=33
09/03/2019,35442,26,56998,10,238,,,1,/data/article?articleid=56998&ver=10
12/18/2019,38067,13,57870,26,228,,,1,/data/article?articleid=57870&ver=26
12/18/2019,38067,13,57876,4,228,,,2,/data/article?articleid=57876&ver=4
08/07/2015,36021,49,54185,20,228,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54185:4
08/07/2015,36021,49,54186,21,228,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54186:5
08/07/2015,36021,49,54187,23,228,,,3,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54187:5
08/07/2015,36021,49,54188,33,228,,,4,/data/article?articleid=54188&ver=33
08/07/2015,36021,49,54189,14,228,,,5,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54189:4
08/07/2015,36021,49,54191,27,228,,,6,/data/article?articleid=54191&ver=27
08/07/2015,36021,49,54192,22,228,,,7,/data/article?articleid=54192&ver=22
08/07/2015,36021,49,54193,17,228,,,8,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54193:4
08/07/2015,36021,49,54194,23,228,,,9,/data/article?articleid=54194&ver=23
08/07/2015,36021,49,54195,22,228,,,10,/data/article?articleid=54195&ver=22
08/07/2015,36021,49,54196,20,228,,,11,/data/article?articleid=54196&ver=20
08/07/2015,36021,49,54197,20,228,,,12,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54197:5
08/07/2015,36021,49,54198,24,228,,,13,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54198:4
08/07/2015,36021,49,54199,15,228,,,14,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54199:4
08/07/2015,36021,49,54200,17,228,,,15,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54200:5
08/07/2015,36021,49,54201,19,228,,,16,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54201:4
08/07/2015,36021,49,54209,13,228,,,17,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54209:3
08/07/2015,36021,49,54241,16,228,,,18,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54241:4
08/07/2015,36021,49,54242,17,228,,,19,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54242:4
08/07/2015,36021,49,54243,15,228,,,20,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54243:4
08/07/2015,36021,49,54244,17,228,,,21,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54244:4
08/07/2015,36021,49,54253,19,228,,,22,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54253:3
08/07/2015,36021,49,54254,17,228,,,23,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54254:3
08/07/2015,36021,49,54255,17,228,,,24,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54255:4
08/07/2015,36021,49,54256,15,228,,,25,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54256:3
08/07/2015,36021,49,54257,14,228,,,26,/data/article?articleid=54257&ver=14
08/07/2015,36021,49,54262,17,228,,,27,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54262:3
08/07/2015,36021,49,54263,17,228,,,28,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54263:3
08/07/2015,36021,49,54264,21,228,,,29,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54264:3
08/07/2015,36021,49,54265,16,228,,,30,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54265:3
08/07/2015,36021,49,54266,15,228,,,31,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54266:3
08/07/2015,36021,49,54267,20,228,,,32,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54267:4
08/07/2015,36021,49,54268,17,228,,,33,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54268:3
08/07/2015,36021,49,54269,14,228,,,34,/data/article?articleid=54269&ver=14
08/07/2015,36021,49,54270,16,228,,,35,/data/article?articleid=54270&ver=16
08/07/2015,36021,49,54271,19,228,,,36,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54271:2
08/07/2015,36021,49,54272,15,228,,,37,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54272:3
08/07/2015,36021,49,54273,20,228,,,38,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54273:4
08/07/2015,36021,49,54274,20,228,,,39,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54274:3
08/07/2015,36021,49,54275,16,228,,,40,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54275:3
08/07/2015,36021,49,54276,15,228,,,41,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54276:3
08/07/2015,36021,49,54277,18,228,,,42,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54277:3
08/07/2015,36021,49,54278,17,228,,,43,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54278:3
08/07/2015,36021,49,54279,11,228,,,44,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54279:2
08/07/2015,36021,49,54281,21,228,,,45,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54281:3
08/07/2015,36021,49,54282,14,228,,,46,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54282:3
08/07/2015,36021,49,54283,15,228,,,47,/data/article?articleid=54283&ver=15
08/07/2015,36021,49,54284,19,228,,,48,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54284:3
08/07/2015,36021,49,54285,19,228,,,49,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54285:3
08/07/2015,36021,49,54288,15,228,,,50,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54288:3
08/07/2015,36021,49,54290,19,228,,,51,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54290:3
08/07/2015,36021,49,54291,20,228,,,52,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54291:3
08/07/2015,36021,49,54292,16,228,,,53,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54292:3
08/07/2015,36021,49,54293,18,228,,,54,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54293:3
08/07/2015,36021,49,54295,27,228,,,55,/data/article?articleid=54295&ver=27
08/07/2015,36021,49,54296,18,228,,,56,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54296:3
08/07/2015,36021,49,54297,18,228,,,57,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54297:3
08/07/2015,36021,49,54299,18,228,,,58,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=54299:3
08/07/2015,36021,49,54300,16,228,,,59,/data/article?articleid=54300&ver=16
08/05/2015,36021,49,54584,2,228,,,60,/data/article?articleid=54584&ver=2
06/15/2020,36021,49,54688,23,228,,,61,/data/article?articleid=54688&ver=23
01/12/2016,36021,49,54830,9,228,,,62,/data/article?articleid=54830&ver=9
08/17/2020,36021,49,54901,27,228,,,63,/data/article?articleid=54901&ver=27
08/23/2017,36021,49,55716,11,228,,,64,/data/article?articleid=55716&ver=11
09/15/2022,36021,49,55851,11,228,,,65,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55851:10
06/28/2022,36021,49,56106,14,228,,,66,/data/article?articleid=56106&ver=14
08/17/2020,36021,49,56307,11,228,,,67,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=56307:8
08/28/2019,36021,49,56973,69,228,,,68,/data/article?articleid=56973&ver=69
03/13/2024,36021,49,59646,19,228,,,69,/data/article?articleid=59646&ver=19
08/05/2015,36021,49,,,228,36020,4,70,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36020:3
04/05/2024,36021,49,59698,3,238,,,71,/data/article?articleid=59698&ver=3
06/28/2023,37088,22,57693,12,345,,,1,/data/article?articleid=57693&ver=12
06/28/2023,37088,22,59444,3,345,,,2,/data/article?articleid=59444&ver=3
06/28/2023,37088,22,,,345,39517,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39517:3
12/23/2024,36707,40,55030,63,357,,,1,/data/article?articleid=55030&ver=63
12/23/2024,36707,40,59964,2,357,,,2,/data/article?articleid=59964&ver=2
12/23/2024,36707,40,,,357,39982,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39982:4
12/01/2016,34051,43,,,345,36681,7,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36681:6
12/03/2016,34051,43,55373,4,345,,,2,/data/article?articleid=55373&ver=4
11/20/2019,34051,43,57719,21,345,,,3,/data/article?articleid=57719&ver=21
06/28/2023,37086,27,57692,11,364,,,1,/data/article?articleid=57692&ver=11
06/28/2023,37086,27,59443,3,364,,,2,/data/article?articleid=59443&ver=3
06/28/2023,37086,27,,,364,39516,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39516:4
09/16/2025,37086,27,59444,3,353,,,4,/data/article?articleid=59444&ver=3
12/23/2024,36668,45,59963,2,364,,,1,/data/article?articleid=59963&ver=2
12/23/2024,36668,45,55001,69,364,,,2,/data/article?articleid=55001&ver=69
12/23/2024,36668,45,,,364,39981,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39981:3
09/16/2025,36668,45,59964,2,353,,,4,/data/article?articleid=59964&ver=2
12/01/2016,36692,27,,,364,36691,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36691:2
12/03/2016,36692,27,55372,4,364,,,2,/data/article?articleid=55372&ver=4
11/20/2019,36692,27,57718,20,364,,,3,/data/article?articleid=57718&ver=20
09/16/2025,36692,27,55373,4,353,,,4,/data/article?articleid=55373&ver=4
08/16/2023,39481,8,,,143,39480,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39480:2
08/23/2023,39481,8,59536,7,143,,,2,/data/article?articleid=59536&ver=7
08/23/2023,39481,8,59534,2,143,,,3,/data/article?articleid=59534&ver=2
09/11/2020,38694,12,58218,17,238,,,1,/data/article?articleid=58218&ver=17
09/11/2020,38694,12,58398,4,238,,,2,/data/article?articleid=58398&ver=4
09/20/2019,34046,29,57040,26,228,,,1,/data/article?articleid=57040&ver=26
06/24/2019,34562,45,56641,18,373,,,3,/data/article?articleid=56641&ver=18
12/13/2016,36797,22,55400,3,143,,,1,/data/article?articleid=55400&ver=3
11/26/2019,36797,22,57581,7,143,,,2,/data/article?articleid=57581&ver=7
02/16/2016,36400,20,54920,2,143,,,2,/data/article?articleid=54920&ver=2
11/15/2019,36400,20,57571,9,143,,,3,/data/article?articleid=57571&ver=9
10/22/2021,39071,16,58810,11,368,,,1,/data/article?articleid=58810&ver=11
10/22/2021,39071,16,58924,4,368,,,2,/data/article?articleid=58924&ver=4
10/22/2021,39071,16,,,368,39070,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39070:5
10/22/2021,39068,21,58808,12,331,,,1,/data/article?articleid=58808&ver=12
10/22/2021,39068,21,58923,5,331,,,2,/data/article?articleid=58923&ver=5
10/22/2021,39068,21,,,331,39067,11,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39067:10
05/11/2021,38671,6,,,345,38670,5,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38670:4
05/13/2021,38671,6,58170,33,345,,,2,/data/article?articleid=58170&ver=33
05/13/2021,38671,6,58780,3,345,,,3,/data/article?articleid=58780&ver=3
05/13/2021,38629,5,58168,33,364,,,1,/data/article?articleid=58168&ver=33
05/13/2021,38629,5,58778,3,364,,,2,/data/article?articleid=58778&ver=3
05/11/2021,38629,5,,,364,38628,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38628:4
08/05/2019,34576,72,56852,24,391,,,1,/data/article?articleid=56852&ver=24
04/15/2021,38568,10,58019,45,391,,,1,/data/article?articleid=58019&ver=45
04/15/2021,38568,10,58675,4,391,,,2,/data/article?articleid=58675&ver=4
04/15/2021,38568,10,,,391,38567,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38567:4
06/27/2025,40022,3,59938,3,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59938:2
06/27/2025,40022,3,,,143,40021,3,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=40021:2
06/27/2025,40022,3,59939,5,143,,,3,/data/article?articleid=59939&ver=5
06/27/2025,40022,3,60251,2,143,,,4,/data/article?articleid=60251&ver=2
07/21/2025,39919,5,53531,22,391,,,1,/data/article?articleid=53531&ver=22
06/27/2025,39919,5,59826,3,394,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59826:2
06/27/2025,39919,5,59827,7,394,,,3,/data/article?articleid=59827&ver=7
06/27/2025,39919,5,60223,4,394,,,4,/data/article?articleid=60223&ver=4
06/27/2025,39919,5,,,394,39918,4,5,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39918:3
05/28/2025,39989,4,,,143,39988,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39988:2
06/03/2025,39989,4,59908,6,143,,,2,/data/article?articleid=59908&ver=6
06/03/2025,39989,4,60220,3,143,,,3,/data/article?articleid=60220&ver=3
05/28/2025,39987,4,,,143,39986,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39986:2
06/03/2025,39987,4,59906,6,143,,,2,/data/article?articleid=59906&ver=6
06/03/2025,39987,4,60219,3,143,,,3,/data/article?articleid=60219&ver=3
06/04/2025,39933,5,59846,3,391,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59846:2
06/04/2025,39933,5,,,391,39932,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39932:4
06/04/2025,39933,5,59847,8,391,,,4,/data/article?articleid=59847&ver=8
06/04/2025,39933,5,60197,4,391,,,5,/data/article?articleid=60197&ver=4
