lcd_id,lcd_version,hcpc_code_id,hcpc_code_version,hcpc_code_group,long_description,short_description,range,last_updated
33790,20,L0480,75,1,"TLSO, TRIPLANAR CONTROL, ONE PIECE RIGID PLASTIC SHELL WITHOUT INTERFACE LINER, WITH MULTIPLE STRAPS AND CLOSURES, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION AND TERMINATES JUST INFERIOR TO SCAPULAR SPINE, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO STERNAL NOTCH, ANTERIOR OR POSTERIOR OPENING, RESTRICTS GROSS TRUNK MOTION IN SAGITTAL, CORONAL, AND TRANSVERSE PLANES, INCLUDES A CARVED PLASTER OR CAD-CAM MODEL, CUSTOM FABRICATED",Tlso rigid plastic custom fa,N,02/28/2020
33790,20,L0482,75,1,"TLSO, TRIPLANAR CONTROL, ONE PIECE RIGID PLASTIC SHELL WITH INTERFACE LINER, MULTIPLE STRAPS AND CLOSURES, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION AND TERMINATES JUST INFERIOR TO SCAPULAR SPINE, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO STERNAL NOTCH, ANTERIOR OR POSTERIOR OPENING, RESTRICTS GROSS TRUNK MOTION IN SAGITTAL, CORONAL, AND TRANSVERSE PLANES, INCLUDES A CARVED PLASTER OR CAD-CAM MODEL, CUSTOM FABRICATED",Tlso rigid lined custom fab,N,02/28/2020
33790,20,L0484,75,1,"TLSO, TRIPLANAR CONTROL, TWO PIECE RIGID PLASTIC SHELL WITHOUT INTERFACE LINER, WITH MULTIPLE STRAPS AND CLOSURES, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION AND TERMINATES JUST INFERIOR TO SCAPULAR SPINE, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO STERNAL NOTCH, LATERAL STRENGTH IS ENHANCED BY OVERLAPPING PLASTIC, RESTRICTS GROSS TRUNK MOTION IN THE SAGITTAL, CORONAL, AND TRANSVERSE PLANES, INCLUDES A CARVED PLASTER OR CAD-CAM MODEL, CUSTOM FABRICATED",Tlso rigid plastic cust fab,N,02/28/2020
33790,20,L0486,75,1,"TLSO, TRIPLANAR CONTROL, TWO PIECE RIGID PLASTIC SHELL WITH INTERFACE LINER, MULTIPLE STRAPS AND CLOSURES, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION AND TERMINATES JUST INFERIOR TO SCAPULAR SPINE, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO STERNAL NOTCH, LATERAL STRENGTH IS ENHANCED BY OVERLAPPING PLASTIC, RESTRICTS GROSS TRUNK MOTION IN THE SAGITTAL, CORONAL, AND TRANSVERSE PLANES, INCLUDES A CARVED PLASTER OR CAD-CAM MODEL, CUSTOM FABRICATED",Tlso rigidlined cust fab two,N,02/28/2020
33790,20,L0488,75,1,"TLSO, TRIPLANAR CONTROL, ONE PIECE RIGID PLASTIC SHELL WITH INTERFACE LINER, MULTIPLE STRAPS AND CLOSURES, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION AND TERMINATES JUST INFERIOR TO SCAPULAR SPINE, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO STERNAL NOTCH, ANTERIOR OR POSTERIOR OPENING, RESTRICTS GROSS TRUNK MOTION IN SAGITTAL, CORONAL, AND TRANSVERSE PLANES, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT",Tlso rigid lined pre one pie,N,02/28/2020
33790,20,L0490,75,1,"TLSO, SAGITTAL-CORONAL CONTROL, ONE PIECE RIGID PLASTIC SHELL, WITH OVERLAPPING REINFORCED ANTERIOR, WITH MULTIPLE STRAPS AND CLOSURES, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION AND TERMINATES AT OR BEFORE THE T-9 VERTEBRA, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO XIPHOID, ANTERIOR OPENING, RESTRICTS GROSS TRUNK MOTION IN SAGITTAL AND CORONAL PLANES, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT",Tlso rigid plastic pre one,N,02/28/2020
33790,20,L0491,75,1,"TLSO, SAGITTAL-CORONAL CONTROL, MODULAR SEGMENTED SPINAL SYSTEM, TWO RIGID PLASTIC SHELLS, POSTERIOR EXTENDS FROM THE SACROCOCCYGEAL JUNCTION AND TERMINATES JUST INFERIOR TO THE SCAPULAR SPINE, ANTERIOR EXTENDS FROM THE SYMPHYSIS PUBIS TO THE XIPHOID, SOFT LINER, RESTRICTS GROSS TRUNK MOTION IN THE SAGITTAL AND CORONAL PLANES, LATERAL STRENGTH IS PROVIDED BY OVERLAPPING PLASTIC AND STABILIZING CLOSURES, INCLUDES STRAPS AND CLOSURES, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT",Tlso 2 piece rigid shell,N,02/28/2020
33790,20,L0492,75,1,"TLSO, SAGITTAL-CORONAL CONTROL, MODULAR SEGMENTED SPINAL SYSTEM, THREE RIGID PLASTIC SHELLS, POSTERIOR EXTENDS FROM THE SACROCOCCYGEAL JUNCTION AND TERMINATES JUST INFERIOR TO THE SCAPULAR SPINE, ANTERIOR EXTENDS FROM THE SYMPHYSIS PUBIS TO THE XIPHOID, SOFT LINER, RESTRICTS GROSS TRUNK MOTION IN THE SAGITTAL AND CORONAL PLANES, LATERAL STRENGTH IS PROVIDED BY OVERLAPPING PLASTIC AND STABILIZING CLOSURES, INCLUDES STRAPS AND CLOSURES, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT",Tlso 3 piece rigid shell,N,02/28/2020
33790,20,L0621,75,1,"SACROILIAC ORTHOSIS, FLEXIBLE, PROVIDES PELVIC-SACRAL SUPPORT, REDUCES MOTION ABOUT THE SACROILIAC JOINT, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Sio flex pelvic&sol;sacr pre ots,N,02/28/2020
33790,20,L0622,75,1,"SACROILIAC ORTHOSIS, FLEXIBLE, PROVIDES PELVIC-SACRAL SUPPORT, REDUCES MOTION ABOUT THE SACROILIAC JOINT, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Sio flex pelvisacral custom,N,02/28/2020
33790,20,L0623,75,1,"SACROILIAC ORTHOSIS, PROVIDES PELVIC-SACRAL SUPPORT, WITH RIGID OR SEMI-RIGID PANELS OVER THE SACRUM AND ABDOMEN, REDUCES MOTION ABOUT THE SACROILIAC JOINT, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Sio rig pnl pelv&sol;sac pre ots,N,02/28/2020
33790,20,L0624,75,1,"SACROILIAC ORTHOSIS, PROVIDES PELVIC-SACRAL SUPPORT, WITH RIGID OR SEMI-RIGID PANELS PLACED OVER THE SACRUM AND ABDOMEN, REDUCES MOTION ABOUT THE SACROILIAC JOINT, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Sio panel custom,N,02/28/2020
33790,20,L0625,75,1,"LUMBAR ORTHOSIS, FLEXIBLE, PROVIDES LUMBAR SUPPORT, POSTERIOR EXTENDS FROM L-1 TO BELOW L-5 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PENDULOUS ABDOMEN DESIGN, SHOULDER STRAPS, STAYS, PREFABRICATED, OFF-THE-SHELF",Lo flex l1-below l5 pre ots,N,02/28/2020
33790,20,L0626,75,1,"LUMBAR ORTHOSIS, SAGITTAL CONTROL, WITH RIGID POSTERIOR PANEL(S), POSTERIOR EXTENDS FROM L-1 TO BELOW L-5 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE",Lo sag rig pnl stays pre cst,N,02/28/2020
33790,20,L0627,75,1,"LUMBAR ORTHOSIS, SAGITTAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR PANELS, POSTERIOR EXTENDS FROM L-1 TO BELOW L-5 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE",Lo sag ri an&sol;pos pnl pre cst,N,02/28/2020
33790,20,L0628,75,1,"LUMBAR-SACRAL ORTHOSIS, FLEXIBLE, PROVIDES LUMBO-SACRAL SUPPORT, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lso flex no ri stays pre ots,N,02/28/2020
33790,20,L0629,75,1,"LUMBAR-SACRAL ORTHOSIS, FLEXIBLE, PROVIDES LUMBO-SACRAL SUPPORT, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Lso flex w&sol;rigid stays cust,N,02/28/2020
33790,20,L0630,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL CONTROL, WITH RIGID POSTERIOR PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE",Lso r post pnl sj-t9 pre cst,N,02/28/2020
33790,20,L0631,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR PANELS, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE",Lso sag r an&sol;pos pnl pre cst,N,02/28/2020
33790,20,L0632,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR PANELS, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Lso sag rigid frame cust,N,02/28/2020
33790,20,L0633,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID POSTERIOR FRAME&sol;PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANELS, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE",Lso sc r pos&sol;lat pnl pre cst,N,02/28/2020
33790,20,L0634,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID POSTERIOR FRAME&sol;PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANEL(S), PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Lso flexion control custom,N,02/28/2020
33790,20,L0635,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, LUMBAR FLEXION, RIGID POSTERIOR FRAME&sol;PANEL(S), LATERAL ARTICULATING DESIGN TO FLEX THE LUMBAR SPINE, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANEL(S), PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, ANTERIOR PANEL, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT",Lso sagit rigid panel prefab,N,02/28/2020
33790,20,L0636,75,1,"LUMBAR SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, LUMBAR FLEXION, RIGID POSTERIOR FRAME&sol;PANELS, LATERAL ARTICULATING DESIGN TO FLEX THE LUMBAR SPINE, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANELS, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, ANTERIOR PANEL, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Lso sagittal rigid panel cus,N,02/28/2020
33790,20,L0637,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR FRAME&sol;PANELS, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANELS, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE",Lso sc r ant&sol;pos pnl pre cst,N,02/28/2020
33790,20,L0638,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR FRAME&sol;PANELS, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANELS, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Lso sag-coronal panel custom,N,02/28/2020
33790,20,L0639,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, RIGID SHELL(S)&sol;PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO XYPHOID, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, OVERALL STRENGTH IS PROVIDED BY OVERLAPPING RIGID MATERIAL AND STABILIZING CLOSURES, INCLUDES STRAPS, CLOSURES, MAY INCLUDE SOFT INTERFACE, PENDULOUS ABDOMEN DESIGN, PREFABRICATED ITEM THAT HAS BEEN TRIMMED, BENT, MOLDED, ASSEMBLED, OR OTHERWISE CUSTOMIZED TO FIT A SPECIFIC PATIENT BY AN INDIVIDUAL WITH EXPERTISE",Lso s&sol;c shell&sol;panel prefab,N,02/28/2020
33790,20,L0640,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, RIGID SHELL(S)&sol;PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO XYPHOID, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, OVERALL STRENGTH IS PROVIDED BY OVERLAPPING RIGID MATERIAL AND STABILIZING CLOSURES, INCLUDES STRAPS, CLOSURES, MAY INCLUDE SOFT INTERFACE, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED",Lso s&sol;c shell&sol;panel custom,N,02/28/2020
33790,20,L0641,75,1,"LUMBAR ORTHOSIS, SAGITTAL CONTROL, WITH RIGID POSTERIOR PANEL(S), POSTERIOR EXTENDS FROM L-1 TO BELOW L-5 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lo rig pos pnl l1-l5 pre ots,N,02/28/2020
33790,20,L0642,75,1,"LUMBAR ORTHOSIS, SAGITTAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR PANELS, POSTERIOR EXTENDS FROM L-1 TO BELOW L-5 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lo sag ri an&sol;pos pnl pre ots,N,02/28/2020
33790,20,L0643,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL CONTROL, WITH RIGID POSTERIOR PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lso sag ctr rigi pos pre ots,N,02/28/2020
33790,20,L0648,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR PANELS, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lso sag r an&sol;pos pnl pre ots,N,02/28/2020
33790,20,L0649,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID POSTERIOR FRAME&sol;PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANELS, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lso sc r pos&sol;lat pnl pre ots,N,02/28/2020
33790,20,L0650,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR FRAME&sol;PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME&sol;PANEL(S), PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lso sc r ant&sol;pos pnl pre ots,N,02/28/2020
33790,20,L0651,75,1,"LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, RIGID SHELL(S)&sol;PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO XYPHOID, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, OVERALL STRENGTH IS PROVIDED BY OVERLAPPING RIGID MATERIAL AND STABILIZING CLOSURES, INCLUDES STRAPS, CLOSURES, MAY INCLUDE SOFT INTERFACE, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF",Lso sag-co shell pnl pre ots,N,02/28/2020
33790,20,L0980,75,1,"PERONEAL STRAPS, PREFABRICATED, OFF-THE-SHELF, PAIR",Peroneal straps pair pre ots,N,02/28/2020
33790,20,L0982,75,1,"STOCKING SUPPORTER GRIPS, PREFABRICATED, OFF-THE-SHELF, SET OF FOUR (4)",Stocking sup grips 4 pre ots,N,02/28/2020
33790,20,L0984,75,1,"PROTECTIVE BODY SOCK, PREFABRICATED, OFF-THE-SHELF, EACH",Protect body sock ea pre ots,N,02/28/2020
33790,20,L4002,75,1,"REPLACEMENT STRAP, ANY ORTHOSIS, INCLUDES ALL COMPONENTS, ANY LENGTH, ANY TYPE","Replace strap, any orthosis",N,02/28/2020
34821,21,E0762,75,1,"TRANSCUTANEOUS ELECTRICAL JOINT STIMULATION DEVICE SYSTEM, INCLUDES ALL ACCESSORIES",Trans elec jt stim dev sys,N,02/21/2020
34821,21,A4465,75,2,NON-ELASTIC BINDER FOR EXTREMITY,Non-elastic extremity binder,N,02/21/2020
34821,21,A4557,75,2,"LEAD WIRES, (E.G., APNEA MONITOR), PER PAIR","Lead wires, pair",N,02/21/2020
34821,21,A4595,75,2,"ELECTRICAL STIMULATOR SUPPLIES, 2 LEAD, PER MONTH, (E.G., TENS, NMES)",Tens suppl 2 lead per month,N,02/21/2020
34821,21,E0731,75,2,FORM FITTING CONDUCTIVE GARMENT FOR DELIVERY OF TENS OR NMES (WITH CONDUCTIVE FIBERS SEPARATED FROM THE PATIENT&#39;S SKIN BY LAYERS OF FABRIC),Conductive garment for tens&sol;,N,02/21/2020
34823,27,A4555,75,1,"ELECTRODE&sol;TRANSDUCER FOR USE WITH ELECTRICAL STIMULATION DEVICE USED FOR CANCER TREATMENT, REPLACEMENT ONLY",Ca tx e-stim electr&sol;transduc,N,02/21/2020
34823,27,E0766,75,1,"ELECTRICAL STIMULATION DEVICE USED FOR CANCER TREATMENT, INCLUDES ALL ACCESSORIES, ANY TYPE",Elec stim cancer treatment,N,02/21/2020
33788,15,E1037,75,1,"TRANSPORT CHAIR, PEDIATRIC SIZE","Transport chair, ped size",N,02/14/2020
33788,15,E1038,75,1,"TRANSPORT CHAIR, ADULT SIZE, PATIENT WEIGHT CAPACITY UP TO AND INCLUDING 300 POUNDS",Transport chair pt wt&lt;=300lb,N,02/14/2020
33788,15,E1039,75,1,"TRANSPORT CHAIR, ADULT SIZE, HEAVY DUTY, PATIENT WEIGHT CAPACITY GREATER THAN 300 POUNDS",Transport chair pt wt &gt;300lb,N,02/14/2020
33788,15,E1161,75,1,"MANUAL ADULT SIZE WHEELCHAIR, INCLUDES TILT IN SPACE",Manual adult wc w tiltinspac,N,02/14/2020
33788,15,E1229,75,1,"WHEELCHAIR, PEDIATRIC SIZE, NOT OTHERWISE SPECIFIED",Pediatric wheelchair nos,N,02/14/2020
33788,15,E1231,75,1,"WHEELCHAIR, PEDIATRIC SIZE, TILT-IN-SPACE, RIGID, ADJUSTABLE, WITH SEATING SYSTEM",Rigid ped w&sol;c tilt-in-space,N,02/14/2020
33788,15,E1232,75,1,"WHEELCHAIR, PEDIATRIC SIZE, TILT-IN-SPACE, FOLDING, ADJUSTABLE, WITH SEATING SYSTEM",Folding ped wc tilt-in-space,N,02/14/2020
33788,15,E1233,75,1,"WHEELCHAIR, PEDIATRIC SIZE, TILT-IN-SPACE, RIGID, ADJUSTABLE, WITHOUT SEATING SYSTEM",Rig ped wc tltnspc w&sol;o seat,N,02/14/2020
33788,15,E1234,75,1,"WHEELCHAIR, PEDIATRIC SIZE, TILT-IN-SPACE, FOLDING, ADJUSTABLE, WITHOUT SEATING SYSTEM",Fld ped wc tltnspc w&sol;o seat,N,02/14/2020
33788,15,E1235,75,1,"WHEELCHAIR, PEDIATRIC SIZE, RIGID, ADJUSTABLE, WITH SEATING SYSTEM",Rigid ped wc adjustable,N,02/14/2020
33788,15,E1236,75,1,"WHEELCHAIR, PEDIATRIC SIZE, FOLDING, ADJUSTABLE, WITH SEATING SYSTEM",Folding ped wc adjustable,N,02/14/2020
33788,15,E1237,75,1,"WHEELCHAIR, PEDIATRIC SIZE, RIGID, ADJUSTABLE, WITHOUT SEATING SYSTEM",Rgd ped wc adjstabl w&sol;o seat,N,02/14/2020
33788,15,E1238,75,1,"WHEELCHAIR, PEDIATRIC SIZE, FOLDING, ADJUSTABLE, WITHOUT SEATING SYSTEM",Fld ped wc adjstabl w&sol;o seat,N,02/14/2020
33788,15,K0001,75,1,STANDARD WHEELCHAIR,Standard wheelchair,N,02/14/2020
33788,15,K0002,75,1,STANDARD HEMI (LOW SEAT) WHEELCHAIR,Stnd hemi (low seat) whlchr,N,02/14/2020
33788,15,K0003,75,1,LIGHTWEIGHT WHEELCHAIR,Lightweight wheelchair,N,02/14/2020
33788,15,K0004,75,1,"HIGH STRENGTH, LIGHTWEIGHT WHEELCHAIR",High strength ltwt whlchr,N,02/14/2020
33788,15,K0005,75,1,ULTRALIGHTWEIGHT WHEELCHAIR,Ultralightweight wheelchair,N,02/14/2020
