56326,28,"Removal of Cardiac Lead from Heart, Percutaneous Approach",1,02PA3MZ,4,02/22/2023,N,5273
56326,28,"Removal of Cardiac Lead from Heart, Percutaneous Endoscopic Approach",1,02PA4MZ,4,02/22/2023,N,5287
56326,28,"Insertion of Defibrillator Generator into Chest Subcutaneous Tissue and Fascia, Open Approach",1,0JH608Z,4,02/22/2023,N,37832
56326,28,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Chest Subcutaneous Tissue and Fascia, Open Approach",1,0JH609Z,4,02/22/2023,N,37833
56326,28,"Insertion of Subcutaneous Defibrillator Lead into Chest Subcutaneous Tissue and Fascia, Open Approach",1,0JH60FZ,4,02/22/2023,N,37839
56326,28,"Insertion of Defibrillator Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH638Z,4,02/22/2023,N,37854
56326,28,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH639Z,4,02/22/2023,N,37855
56326,28,"Insertion of Subcutaneous Defibrillator Lead into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH63FZ,4,02/22/2023,N,37861
56326,28,"Insertion of Defibrillator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach",1,0JH808Z,4,02/22/2023,N,37892
56326,28,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach",1,0JH809Z,4,02/22/2023,N,37893
56326,28,"Insertion of Defibrillator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH838Z,4,02/22/2023,N,37913
56326,28,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH839Z,4,02/22/2023,N,37914
56326,28,"Removal of Subcutaneous Defibrillator Lead from Trunk Subcutaneous Tissue and Fascia, Open Approach",1,0JPT0FZ,4,02/22/2023,N,38153
56326,28,"Removal of Cardiac Rhythm Related Device from Trunk Subcutaneous Tissue and Fascia, Open Approach",1,0JPT0PZ,4,02/22/2023,N,38159
56326,28,"Removal of Subcutaneous Defibrillator Lead from Trunk Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JPT3FZ,4,02/22/2023,N,38169
56326,28,"Removal of Cardiac Rhythm Related Device from Trunk Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JPT3PZ,4,02/22/2023,N,38175
56343,14,"Insertion of Defibrillator Lead into Coronary Vein, Percutaneous Approach",1,02H43KZ,8,04/09/2025,N,4807
