lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
39260,5,379,13,1,07/01/2022
39260,5,376,13,1,07/01/2022
39260,5,380,13,1,07/01/2022
39260,5,377,13,1,07/01/2022
39260,5,381,13,1,07/01/2022
39262,8,360,12,1,01/12/2026
39262,8,364,12,1,01/12/2026
39262,8,365,12,1,01/12/2026
39262,8,361,12,1,01/12/2026
39262,8,366,12,1,01/12/2026
39262,8,362,12,1,01/12/2026
39262,8,367,12,1,01/12/2026
39262,8,363,12,1,01/12/2026
39262,8,353,12,1,01/12/2026
39262,8,357,12,1,01/12/2026
39262,8,352,12,1,01/12/2026
39262,8,356,12,1,01/12/2026
39262,8,354,12,1,01/12/2026
39262,8,359,12,1,01/12/2026
39262,8,355,12,1,01/12/2026
39262,8,358,12,1,01/12/2026
39262,8,351,12,1,01/12/2026
39262,8,345,12,1,01/12/2026
39262,8,340,12,1,01/12/2026
39262,8,346,12,1,01/12/2026
39262,8,341,12,1,01/12/2026
39262,8,347,12,1,01/12/2026
39262,8,342,12,1,01/12/2026
39262,8,350,12,1,01/12/2026
39262,8,343,12,1,01/12/2026
39262,8,348,12,1,01/12/2026
39262,8,344,12,1,01/12/2026
39262,8,349,12,1,01/12/2026
39264,8,353,12,1,03/04/2025
39264,8,357,12,1,03/04/2025
39264,8,352,12,1,03/04/2025
39264,8,356,12,1,03/04/2025
39264,8,354,12,1,03/04/2025
39264,8,359,12,1,03/04/2025
39264,8,355,12,1,03/04/2025
39264,8,358,12,1,03/04/2025
39264,8,351,12,1,03/04/2025
39264,8,345,12,1,03/04/2025
39264,8,340,12,1,03/04/2025
39264,8,346,12,1,03/04/2025
39264,8,341,12,1,03/04/2025
39264,8,347,12,1,03/04/2025
39264,8,342,12,1,03/04/2025
39264,8,350,12,1,03/04/2025
39264,8,343,12,1,03/04/2025
39264,8,348,12,1,03/04/2025
39264,8,344,12,1,03/04/2025
39264,8,349,12,1,03/04/2025
39266,3,391,12,1,07/05/2022
39266,3,394,12,1,07/05/2022
39266,3,392,12,1,07/05/2022
39266,3,395,12,1,07/05/2022
39266,3,393,12,1,07/05/2022
39266,3,396,12,1,07/05/2022
39266,3,374,13,1,07/05/2022
39266,3,378,13,1,07/05/2022
39266,3,375,13,1,07/05/2022
39266,3,379,13,1,07/05/2022
39266,3,376,13,1,07/05/2022
39266,3,380,13,1,07/05/2022
39266,3,377,13,1,07/05/2022
39266,3,381,13,1,07/05/2022
39268,7,391,12,1,07/16/2024
39268,7,394,12,1,07/16/2024
39268,7,392,12,1,07/16/2024
39268,7,395,12,1,07/16/2024
39268,7,393,12,1,07/16/2024
39268,7,396,12,1,07/16/2024
39268,7,374,13,1,07/16/2024
39268,7,378,13,1,07/16/2024
39268,7,375,13,1,07/16/2024
39268,7,379,13,1,07/16/2024
39268,7,376,13,1,07/16/2024
39268,7,380,13,1,07/16/2024
39268,7,377,13,1,07/16/2024
39268,7,381,13,1,07/16/2024
39270,8,391,12,1,12/13/2024
39270,8,394,12,1,12/13/2024
39270,8,392,12,1,12/13/2024
39270,8,395,12,1,12/13/2024
39270,8,393,12,1,12/13/2024
39270,8,396,12,1,12/13/2024
39270,8,374,13,1,12/13/2024
39270,8,378,13,1,12/13/2024
39270,8,375,13,1,12/13/2024
39270,8,379,13,1,12/13/2024
39270,8,376,13,1,12/13/2024
39270,8,380,13,1,12/13/2024
39270,8,377,13,1,12/13/2024
39270,8,381,13,1,12/13/2024
39276,9,239,8,1,02/13/2026
39276,9,228,9,2,02/13/2026
39276,9,240,8,1,02/13/2026
39276,9,238,9,2,02/13/2026
39284,12,239,8,1,10/31/2025
39284,12,228,9,2,10/31/2025
39284,12,240,8,1,10/31/2025
39284,12,238,9,2,10/31/2025
39297,7,500,8,1,07/14/2026
39297,7,504,9,1,07/14/2026
39297,7,501,8,1,07/14/2026
39297,7,505,9,1,07/14/2026
39297,7,502,8,1,07/14/2026
39297,7,506,9,1,07/14/2026
39297,7,507,13,1,07/14/2026
39297,7,509,13,1,07/14/2026
39297,7,508,13,1,07/14/2026
39297,7,510,13,1,07/14/2026
39297,7,511,13,1,07/14/2026
39297,7,512,13,1,07/14/2026
39297,7,517,13,1,07/14/2026
39297,7,519,13,1,07/14/2026
39297,7,514,13,1,07/14/2026
39297,7,520,13,1,07/14/2026
39297,7,515,13,1,07/14/2026
39297,7,521,13,1,07/14/2026
39297,7,513,13,1,07/14/2026
39297,7,523,13,1,07/14/2026
39297,7,516,13,1,07/14/2026
39297,7,522,13,1,07/14/2026
39314,12,500,8,1,07/14/2026
39314,12,504,9,1,07/14/2026
39314,12,501,8,1,07/14/2026
39314,12,505,9,1,07/14/2026
39314,12,502,8,1,07/14/2026
39314,12,506,9,1,07/14/2026
39314,12,507,13,1,07/14/2026
39314,12,509,13,1,07/14/2026
39314,12,508,13,1,07/14/2026
39314,12,510,13,1,07/14/2026
39314,12,511,13,1,07/14/2026
39314,12,512,13,1,07/14/2026
39314,12,517,13,1,07/14/2026
39314,12,519,13,1,07/14/2026
39314,12,514,13,1,07/14/2026
39314,12,520,13,1,07/14/2026
39314,12,515,13,1,07/14/2026
39314,12,521,13,1,07/14/2026
39314,12,513,13,1,07/14/2026
39314,12,523,13,1,07/14/2026
39314,12,516,13,1,07/14/2026
39314,12,522,13,1,07/14/2026
39345,3,391,12,1,06/16/2023
39345,3,394,12,1,06/16/2023
39345,3,392,12,1,06/16/2023
39345,3,395,12,1,06/16/2023
39345,3,393,12,1,06/16/2023
39345,3,396,12,1,06/16/2023
39345,3,374,13,1,06/16/2023
39345,3,378,13,1,06/16/2023
39345,3,375,13,1,06/16/2023
39345,3,379,13,1,06/16/2023
39345,3,376,13,1,06/16/2023
39345,3,380,13,1,06/16/2023
39345,3,377,13,1,06/16/2023
39345,3,381,13,1,06/16/2023
39356,5,143,8,1,02/20/2025
39356,5,147,9,1,02/20/2025
39356,5,144,8,1,02/20/2025
39356,5,148,9,1,02/20/2025
39356,5,145,8,1,02/20/2025
39356,5,149,9,1,02/20/2025
39356,5,146,8,1,02/20/2025
39356,5,151,9,1,02/20/2025
39356,5,268,8,1,02/20/2025
39356,5,264,8,1,02/20/2025
39356,5,265,9,1,02/20/2025
39356,5,266,8,1,02/20/2025
39356,5,267,9,1,02/20/2025
39365,149,331,12,1,04/25/2025
39365,149,335,12,1,04/25/2025
39365,149,332,12,1,04/25/2025
39365,149,336,12,1,04/25/2025
39365,149,333,12,1,04/25/2025
39365,149,337,12,1,04/25/2025
39365,149,334,12,1,04/25/2025
39365,149,338,12,1,04/25/2025
39365,149,339,12,1,04/25/2025
39365,149,327,12,1,04/25/2025
39365,149,325,12,1,04/25/2025
39365,149,328,12,1,04/25/2025
39365,149,326,12,1,04/25/2025
39365,149,329,12,1,04/25/2025
39365,149,330,12,1,04/25/2025
39365,149,314,12,1,04/25/2025
39365,149,319,12,1,04/25/2025
39365,149,315,12,1,04/25/2025
39365,149,320,12,1,04/25/2025
39365,149,316,12,1,04/25/2025
39365,149,321,12,1,04/25/2025
39365,149,317,12,1,04/25/2025
39365,149,322,12,1,04/25/2025
39365,149,318,12,1,04/25/2025
39365,149,323,12,1,04/25/2025
39365,149,324,12,1,04/25/2025
39367,41,368,12,1,04/25/2025
39367,41,370,12,1,04/25/2025
39367,41,369,12,1,04/25/2025
39367,41,371,12,1,04/25/2025
39367,41,372,12,1,04/25/2025
39373,6,360,12,1,01/12/2026
39373,6,364,12,1,01/12/2026
39373,6,365,12,1,01/12/2026
39373,6,361,12,1,01/12/2026
39373,6,366,12,1,01/12/2026
39373,6,362,12,1,01/12/2026
39373,6,367,12,1,01/12/2026
39373,6,363,12,1,01/12/2026
39373,6,353,12,1,01/12/2026
39373,6,357,12,1,01/12/2026
39373,6,352,12,1,01/12/2026
39373,6,356,12,1,01/12/2026
39373,6,354,12,1,01/12/2026
39373,6,359,12,1,01/12/2026
39373,6,355,12,1,01/12/2026
39373,6,358,12,1,01/12/2026
39373,6,351,12,1,01/12/2026
39373,6,345,12,1,01/12/2026
39373,6,340,12,1,01/12/2026
39373,6,346,12,1,01/12/2026
39373,6,341,12,1,01/12/2026
39373,6,347,12,1,01/12/2026
39373,6,342,12,1,01/12/2026
39373,6,350,12,1,01/12/2026
39373,6,343,12,1,01/12/2026
39373,6,348,12,1,01/12/2026
39373,6,344,12,1,01/12/2026
39373,6,349,12,1,01/12/2026
39375,4,353,12,1,06/15/2023
39375,4,357,12,1,06/15/2023
39375,4,352,12,1,06/15/2023
39375,4,356,12,1,06/15/2023
39375,4,354,12,1,06/15/2023
39375,4,359,12,1,06/15/2023
39375,4,355,12,1,06/15/2023
39375,4,358,12,1,06/15/2023
39375,4,351,12,1,06/15/2023
39375,4,345,12,1,06/15/2023
39375,4,340,12,1,06/15/2023
39375,4,346,12,1,06/15/2023
39375,4,341,12,1,06/15/2023
39375,4,347,12,1,06/15/2023
39375,4,342,12,1,06/15/2023
39375,4,350,12,1,06/15/2023
39375,4,343,12,1,06/15/2023
39375,4,348,12,1,06/15/2023
39375,4,344,12,1,06/15/2023
39375,4,349,12,1,06/15/2023
39383,13,239,8,1,03/27/2026
39383,13,228,9,2,03/27/2026
39383,13,240,8,1,03/27/2026
39383,13,238,9,2,03/27/2026
39385,6,391,12,1,12/19/2022
39385,6,394,12,1,12/19/2022
39385,6,392,12,1,12/19/2022
39385,6,395,12,1,12/19/2022
39385,6,393,12,1,12/19/2022
39385,6,396,12,1,12/19/2022
39385,6,374,13,1,12/19/2022
39385,6,378,13,1,12/19/2022
39385,6,375,13,1,12/19/2022
39385,6,379,13,1,12/19/2022
39385,6,376,13,1,12/19/2022
39385,6,380,13,1,12/19/2022
39385,6,377,13,1,12/19/2022
39385,6,381,13,1,12/19/2022
39387,8,391,12,1,10/04/2024
39387,8,394,12,1,10/04/2024
39387,8,392,12,1,10/04/2024
39387,8,395,12,1,10/04/2024
39387,8,393,12,1,10/04/2024
39387,8,396,12,1,10/04/2024
39387,8,374,13,1,10/04/2024
39387,8,378,13,1,10/04/2024
39387,8,375,13,1,10/04/2024
39387,8,379,13,1,10/04/2024
39387,8,376,13,1,10/04/2024
39387,8,380,13,1,10/04/2024
39387,8,377,13,1,10/04/2024
39387,8,381,13,1,10/04/2024
39389,6,239,8,1,04/06/2026
39389,6,228,9,2,04/06/2026
39389,6,240,8,1,04/06/2026
39389,6,238,9,2,04/06/2026
39391,9,391,12,1,12/22/2025
39391,9,394,12,1,12/22/2025
39391,9,392,12,1,12/22/2025
39391,9,395,12,1,12/22/2025
39391,9,393,12,1,12/22/2025
39391,9,396,12,1,12/22/2025
39391,9,374,13,1,12/22/2025
39391,9,378,13,1,12/22/2025
39391,9,375,13,1,12/22/2025
39391,9,379,13,1,12/22/2025
39391,9,376,13,1,12/22/2025
39391,9,380,13,1,12/22/2025
39391,9,377,13,1,12/22/2025
39391,9,381,13,1,12/22/2025
39396,7,360,12,1,02/23/2026
39396,7,364,12,1,02/23/2026
39396,7,365,12,1,02/23/2026
39396,7,361,12,1,02/23/2026
39396,7,366,12,1,02/23/2026
39396,7,362,12,1,02/23/2026
39396,7,367,12,1,02/23/2026
39396,7,363,12,1,02/23/2026
39396,7,353,12,1,02/23/2026
39396,7,357,12,1,02/23/2026
39396,7,352,12,1,02/23/2026
39396,7,356,12,1,02/23/2026
39396,7,354,12,1,02/23/2026
39396,7,359,12,1,02/23/2026
39396,7,355,12,1,02/23/2026
39396,7,358,12,1,02/23/2026
39396,7,351,12,1,02/23/2026
39396,7,345,12,1,02/23/2026
39396,7,340,12,1,02/23/2026
39396,7,346,12,1,02/23/2026
39396,7,341,12,1,02/23/2026
39396,7,347,12,1,02/23/2026
39396,7,342,12,1,02/23/2026
39396,7,350,12,1,02/23/2026
39396,7,343,12,1,02/23/2026
39396,7,348,12,1,02/23/2026
39396,7,344,12,1,02/23/2026
39396,7,349,12,1,02/23/2026
39398,6,353,12,1,01/27/2026
39398,6,357,12,1,01/27/2026
39398,6,352,12,1,01/27/2026
39398,6,356,12,1,01/27/2026
39398,6,354,12,1,01/27/2026
39398,6,359,12,1,01/27/2026
39398,6,355,12,1,01/27/2026
39398,6,358,12,1,01/27/2026
39398,6,351,12,1,01/27/2026
39398,6,345,12,1,01/27/2026
39398,6,340,12,1,01/27/2026
39398,6,346,12,1,01/27/2026
39398,6,341,12,1,01/27/2026
39398,6,347,12,1,01/27/2026
39398,6,342,12,1,01/27/2026
39398,6,350,12,1,01/27/2026
39398,6,343,12,1,01/27/2026
39398,6,348,12,1,01/27/2026
39398,6,344,12,1,01/27/2026
39398,6,349,12,1,01/27/2026
39400,8,391,12,1,09/06/2024
39400,8,394,12,1,09/06/2024
39400,8,392,12,1,09/06/2024
39400,8,395,12,1,09/06/2024
39400,8,393,12,1,09/06/2024
39400,8,396,12,1,09/06/2024
39400,8,374,13,1,09/06/2024
39400,8,378,13,1,09/06/2024
39400,8,375,13,1,09/06/2024
39400,8,379,13,1,09/06/2024
39400,8,376,13,1,09/06/2024
39400,8,380,13,1,09/06/2024
39400,8,377,13,1,09/06/2024
39400,8,381,13,1,09/06/2024
39402,14,391,12,1,11/20/2024
39402,14,394,12,1,11/20/2024
39402,14,392,12,1,11/20/2024
39402,14,395,12,1,11/20/2024
39402,14,393,12,1,11/20/2024
39402,14,396,12,1,11/20/2024
39402,14,374,13,1,11/20/2024
39402,14,378,13,1,11/20/2024
39402,14,375,13,1,11/20/2024
39402,14,379,13,1,11/20/2024
39402,14,376,13,1,11/20/2024
39402,14,380,13,1,11/20/2024
39402,14,377,13,1,11/20/2024
39402,14,381,13,1,11/20/2024
39420,4,391,12,1,01/13/2023
39420,4,394,12,1,01/13/2023
39420,4,392,12,1,01/13/2023
39420,4,395,12,1,01/13/2023
39420,4,393,12,1,01/13/2023
39420,4,396,12,1,01/13/2023
39420,4,374,13,1,01/13/2023
39420,4,378,13,1,01/13/2023
39420,4,375,13,1,01/13/2023
39420,4,379,13,1,01/13/2023
39420,4,376,13,1,01/13/2023
39420,4,380,13,1,01/13/2023
39420,4,377,13,1,01/13/2023
39420,4,381,13,1,01/13/2023
39424,6,391,12,1,08/13/2024
39424,6,394,12,1,08/13/2024
39424,6,392,12,1,08/13/2024
39424,6,395,12,1,08/13/2024
39424,6,393,12,1,08/13/2024
39424,6,396,12,1,08/13/2024
39424,6,374,13,1,08/13/2024
39424,6,378,13,1,08/13/2024
39424,6,375,13,1,08/13/2024
39424,6,379,13,1,08/13/2024
39424,6,376,13,1,08/13/2024
39424,6,380,13,1,08/13/2024
39424,6,377,13,1,08/13/2024
39424,6,381,13,1,08/13/2024
39427,7,239,8,1,07/02/2026
39427,7,228,9,2,07/02/2026
39427,7,240,8,1,07/02/2026
39427,7,238,9,2,07/02/2026
39434,8,239,8,1,02/27/2026
39434,8,228,9,2,02/27/2026
39434,8,240,8,1,02/27/2026
39434,8,238,9,2,02/27/2026
39455,7,500,8,1,07/14/2026
39455,7,504,9,1,07/14/2026
39455,7,501,8,1,07/14/2026
39455,7,505,9,1,07/14/2026
39455,7,502,8,1,07/14/2026
39455,7,506,9,1,07/14/2026
39455,7,507,13,1,07/14/2026
39455,7,509,13,1,07/14/2026
39455,7,508,13,1,07/14/2026
39455,7,510,13,1,07/14/2026
39455,7,511,13,1,07/14/2026
39455,7,512,13,1,07/14/2026
39455,7,517,13,1,07/14/2026
39455,7,519,13,1,07/14/2026
39455,7,514,13,1,07/14/2026
39455,7,520,13,1,07/14/2026
39455,7,515,13,1,07/14/2026
39455,7,521,13,1,07/14/2026
39455,7,513,13,1,07/14/2026
39455,7,523,13,1,07/14/2026
39455,7,516,13,1,07/14/2026
39455,7,522,13,1,07/14/2026
39462,9,360,12,1,02/23/2026
39462,9,364,12,1,02/23/2026
39462,9,365,12,1,02/23/2026
39462,9,361,12,1,02/23/2026
39462,9,366,12,1,02/23/2026
39462,9,362,12,1,02/23/2026
39462,9,367,12,1,02/23/2026
39462,9,363,12,1,02/23/2026
39462,9,353,12,1,02/23/2026
39462,9,357,12,1,02/23/2026
39462,9,352,12,1,02/23/2026
39462,9,356,12,1,02/23/2026
39462,9,354,12,1,02/23/2026
39462,9,359,12,1,02/23/2026
39462,9,355,12,1,02/23/2026
39462,9,358,12,1,02/23/2026
39462,9,351,12,1,02/23/2026
39462,9,345,12,1,02/23/2026
39462,9,340,12,1,02/23/2026
39462,9,346,12,1,02/23/2026
39462,9,341,12,1,02/23/2026
39462,9,347,12,1,02/23/2026
39462,9,342,12,1,02/23/2026
39462,9,350,12,1,02/23/2026
39462,9,343,12,1,02/23/2026
39462,9,348,12,1,02/23/2026
39462,9,344,12,1,02/23/2026
39462,9,349,12,1,02/23/2026
39464,8,353,12,1,01/27/2026
39464,8,357,12,1,01/27/2026
39464,8,352,12,1,01/27/2026
39464,8,356,12,1,01/27/2026
39464,8,354,12,1,01/27/2026
39464,8,359,12,1,01/27/2026
39464,8,355,12,1,01/27/2026
39464,8,358,12,1,01/27/2026
39464,8,351,12,1,01/27/2026
39464,8,345,12,1,01/27/2026
39464,8,340,12,1,01/27/2026
39464,8,346,12,1,01/27/2026
39464,8,341,12,1,01/27/2026
39464,8,347,12,1,01/27/2026
39464,8,342,12,1,01/27/2026
39464,8,350,12,1,01/27/2026
39464,8,343,12,1,01/27/2026
39464,8,348,12,1,01/27/2026
39464,8,344,12,1,01/27/2026
39464,8,349,12,1,01/27/2026
39467,9,360,12,1,01/12/2026
39467,9,364,12,1,01/12/2026
39467,9,365,12,1,01/12/2026
39467,9,361,12,1,01/12/2026
39467,9,366,12,1,01/12/2026
39467,9,362,12,1,01/12/2026
39467,9,367,12,1,01/12/2026
39467,9,363,12,1,01/12/2026
39467,9,353,12,1,01/12/2026
39467,9,357,12,1,01/12/2026
39467,9,352,12,1,01/12/2026
39467,9,356,12,1,01/12/2026
39467,9,354,12,1,01/12/2026
39467,9,359,12,1,01/12/2026
39467,9,355,12,1,01/12/2026
39467,9,358,12,1,01/12/2026
39467,9,351,12,1,01/12/2026
39467,9,345,12,1,01/12/2026
39467,9,340,12,1,01/12/2026
39467,9,346,12,1,01/12/2026
39467,9,341,12,1,01/12/2026
39467,9,347,12,1,01/12/2026
39467,9,342,12,1,01/12/2026
39467,9,350,12,1,01/12/2026
39467,9,343,12,1,01/12/2026
39467,9,348,12,1,01/12/2026
39467,9,344,12,1,01/12/2026
39467,9,349,12,1,01/12/2026
39469,9,353,12,1,08/01/2025
39469,9,357,12,1,08/01/2025
39469,9,352,12,1,08/01/2025
39469,9,356,12,1,08/01/2025
39469,9,354,12,1,08/01/2025
39469,9,359,12,1,08/01/2025
39469,9,355,12,1,08/01/2025
39469,9,358,12,1,08/01/2025
39469,9,351,12,1,08/01/2025
39469,9,345,12,1,08/01/2025
39469,9,340,12,1,08/01/2025
39469,9,346,12,1,08/01/2025
39469,9,341,12,1,08/01/2025
39469,9,347,12,1,08/01/2025
39469,9,342,12,1,08/01/2025
39469,9,350,12,1,08/01/2025
39469,9,343,12,1,08/01/2025
39469,9,348,12,1,08/01/2025
39469,9,344,12,1,08/01/2025
39469,9,349,12,1,08/01/2025
39475,7,143,8,1,12/18/2024
39475,7,147,9,1,12/18/2024
39475,7,144,8,1,12/18/2024
39475,7,148,9,1,12/18/2024
39475,7,145,8,1,12/18/2024
39475,7,149,9,1,12/18/2024
39475,7,146,8,1,12/18/2024
39475,7,151,9,1,12/18/2024
39475,7,268,8,1,12/18/2024
39475,7,264,8,1,12/18/2024
39475,7,265,9,1,12/18/2024
39475,7,266,8,1,12/18/2024
39475,7,267,9,1,12/18/2024
39477,7,143,8,1,12/18/2024
39477,7,147,9,1,12/18/2024
39477,7,144,8,1,12/18/2024
39477,7,148,9,1,12/18/2024
39477,7,145,8,1,12/18/2024
39477,7,149,9,1,12/18/2024
39477,7,146,8,1,12/18/2024
39477,7,151,9,1,12/18/2024
39477,7,268,8,1,12/18/2024
39477,7,264,8,1,12/18/2024
39477,7,265,9,1,12/18/2024
39477,7,266,8,1,12/18/2024
39477,7,267,9,1,12/18/2024
39479,5,143,8,1,04/22/2025
39479,5,147,9,1,04/22/2025
39479,5,144,8,1,04/22/2025
39479,5,148,9,1,04/22/2025
39479,5,145,8,1,04/22/2025
39479,5,149,9,1,04/22/2025
39479,5,146,8,1,04/22/2025
39479,5,151,9,1,04/22/2025
39479,5,268,8,1,04/22/2025
39479,5,264,8,1,04/22/2025
39479,5,265,9,1,04/22/2025
39479,5,266,8,1,04/22/2025
39479,5,267,9,1,04/22/2025
39481,8,143,8,1,08/01/2025
39481,8,147,9,1,08/01/2025
39481,8,144,8,1,08/01/2025
39481,8,148,9,1,08/01/2025
39481,8,145,8,1,08/01/2025
39481,8,149,9,1,08/01/2025
39481,8,146,8,1,08/01/2025
39481,8,151,9,1,08/01/2025
39481,8,268,8,1,08/01/2025
39481,8,264,8,1,08/01/2025
39481,8,265,9,1,08/01/2025
39481,8,266,8,1,08/01/2025
39481,8,267,9,1,08/01/2025
39490,7,331,12,1,04/21/2023
39490,7,335,12,1,04/21/2023
39490,7,332,12,1,04/21/2023
39490,7,336,12,1,04/21/2023
39490,7,333,12,1,04/21/2023
39490,7,337,12,1,04/21/2023
39490,7,334,12,1,04/21/2023
39490,7,338,12,1,04/21/2023
39490,7,339,12,1,04/21/2023
39490,7,327,12,1,04/21/2023
39490,7,325,12,1,04/21/2023
39490,7,328,12,1,04/21/2023
39490,7,326,12,1,04/21/2023
39490,7,329,12,1,04/21/2023
39490,7,330,12,1,04/21/2023
39490,7,314,12,1,04/21/2023
39490,7,319,12,1,04/21/2023
39490,7,315,12,1,04/21/2023
39490,7,320,12,1,04/21/2023
39490,7,316,12,1,04/21/2023
39490,7,321,12,1,04/21/2023
39490,7,317,12,1,04/21/2023
39490,7,322,12,1,04/21/2023
39490,7,318,12,1,04/21/2023
39490,7,323,12,1,04/21/2023
39490,7,324,12,1,04/21/2023
39492,7,368,12,1,04/21/2023
39492,7,370,12,1,04/21/2023
39492,7,369,12,1,04/21/2023
39492,7,371,12,1,04/21/2023
39492,7,372,12,1,04/21/2023
39506,6,239,8,1,05/11/2026
39506,6,228,9,2,05/11/2026
39506,6,240,8,1,05/11/2026
39506,6,238,9,2,05/11/2026
39513,4,500,8,1,07/14/2026
39513,4,504,9,1,07/14/2026
39513,4,501,8,1,07/14/2026
39513,4,505,9,1,07/14/2026
39513,4,502,8,1,07/14/2026
39513,4,506,9,1,07/14/2026
39513,4,507,13,1,07/14/2026
39513,4,509,13,1,07/14/2026
39513,4,508,13,1,07/14/2026
39513,4,510,13,1,07/14/2026
39513,4,511,13,1,07/14/2026
39513,4,512,13,1,07/14/2026
39513,4,517,13,1,07/14/2026
39513,4,519,13,1,07/14/2026
39513,4,514,13,1,07/14/2026
39513,4,520,13,1,07/14/2026
39513,4,515,13,1,07/14/2026
39513,4,521,13,1,07/14/2026
39513,4,513,13,1,07/14/2026
39513,4,523,13,1,07/14/2026
39513,4,516,13,1,07/14/2026
39513,4,522,13,1,07/14/2026
39521,8,239,8,1,02/19/2026
39521,8,228,9,2,02/19/2026
39521,8,240,8,1,02/19/2026
39521,8,238,9,2,02/19/2026
39529,5,143,8,1,04/22/2025
39529,5,147,9,1,04/22/2025
39529,5,144,8,1,04/22/2025
39529,5,148,9,1,04/22/2025
39529,5,145,8,1,04/22/2025
39529,5,149,9,1,04/22/2025
39529,5,146,8,1,04/22/2025
39529,5,151,9,1,04/22/2025
39529,5,268,8,1,04/22/2025
39529,5,264,8,1,04/22/2025
39529,5,265,9,1,04/22/2025
39529,5,266,8,1,04/22/2025
39529,5,267,9,1,04/22/2025
39543,5,391,12,1,09/12/2023
39543,5,394,12,1,09/12/2023
39543,5,392,12,1,09/12/2023
39543,5,395,12,1,09/12/2023
39543,5,393,12,1,09/12/2023
39543,5,396,12,1,09/12/2023
39543,5,374,13,1,09/12/2023
39543,5,378,13,1,09/12/2023
39543,5,375,13,1,09/12/2023
39543,5,379,13,1,09/12/2023
39543,5,376,13,1,09/12/2023
39543,5,380,13,1,09/12/2023
39543,5,377,13,1,09/12/2023
39543,5,381,13,1,09/12/2023
39553,24,391,12,1,12/08/2025
39553,24,394,12,1,12/08/2025
39553,24,392,12,1,12/08/2025
39553,24,395,12,1,12/08/2025
39553,24,393,12,1,12/08/2025
39553,24,396,12,1,12/08/2025
39553,24,374,13,1,12/08/2025
39553,24,378,13,1,12/08/2025
39553,24,375,13,1,12/08/2025
39553,24,379,13,1,12/08/2025
39553,24,376,13,1,12/08/2025
39553,24,380,13,1,12/08/2025
39553,24,377,13,1,12/08/2025
39553,24,381,13,1,12/08/2025
39573,3,391,12,1,09/18/2023
39573,3,394,12,1,09/18/2023
39573,3,392,12,1,09/18/2023
39573,3,395,12,1,09/18/2023
39573,3,393,12,1,09/18/2023
39573,3,396,12,1,09/18/2023
39573,3,374,13,1,09/18/2023
39573,3,378,13,1,09/18/2023
39573,3,375,13,1,09/18/2023
39573,3,379,13,1,09/18/2023
39573,3,376,13,1,09/18/2023
39573,3,380,13,1,09/18/2023
39573,3,377,13,1,09/18/2023
39573,3,381,13,1,09/18/2023
39575,4,239,8,1,10/16/2023
39575,4,228,9,2,10/16/2023
39575,4,240,8,1,10/16/2023
39575,4,238,9,2,10/16/2023
39583,3,391,12,1,06/28/2024
39583,3,394,12,1,06/28/2024
39583,3,392,12,1,06/28/2024
39583,3,395,12,1,06/28/2024
39583,3,393,12,1,06/28/2024
39583,3,396,12,1,06/28/2024
39583,3,374,13,1,06/28/2024
39583,3,378,13,1,06/28/2024
39583,3,375,13,1,06/28/2024
39583,3,379,13,1,06/28/2024
39583,3,376,13,1,06/28/2024
39583,3,380,13,1,06/28/2024
39583,3,377,13,1,06/28/2024
39583,3,381,13,1,06/28/2024
39585,5,239,8,1,05/22/2026
39585,5,228,9,2,05/22/2026
39585,5,240,8,1,05/22/2026
39585,5,238,9,2,05/22/2026
39589,4,360,12,1,01/12/2026
39589,4,364,12,1,01/12/2026
39589,4,365,12,1,01/12/2026
39589,4,361,12,1,01/12/2026
39589,4,366,12,1,01/12/2026
39589,4,362,12,1,01/12/2026
39589,4,367,12,1,01/12/2026
39589,4,363,12,1,01/12/2026
39589,4,353,12,1,01/12/2026
39589,4,357,12,1,01/12/2026
39589,4,352,12,1,01/12/2026
39589,4,356,12,1,01/12/2026
39589,4,354,12,1,01/12/2026
39589,4,359,12,1,01/12/2026
39589,4,355,12,1,01/12/2026
39589,4,358,12,1,01/12/2026
39589,4,351,12,1,01/12/2026
39589,4,345,12,1,01/12/2026
39589,4,340,12,1,01/12/2026
39589,4,346,12,1,01/12/2026
39589,4,341,12,1,01/12/2026
39589,4,347,12,1,01/12/2026
39589,4,342,12,1,01/12/2026
39589,4,350,12,1,01/12/2026
39589,4,343,12,1,01/12/2026
39589,4,348,12,1,01/12/2026
39589,4,344,12,1,01/12/2026
39589,4,349,12,1,01/12/2026
39591,11,388,10,1,02/16/2024
39591,11,140,10,2,02/16/2024
39591,11,389,10,1,02/16/2024
39591,11,139,10,2,02/16/2024
39594,6,353,12,1,09/30/2025
39594,6,357,12,1,09/30/2025
39594,6,352,12,1,09/30/2025
39594,6,356,12,1,09/30/2025
39594,6,354,12,1,09/30/2025
39594,6,359,12,1,09/30/2025
39594,6,355,12,1,09/30/2025
39594,6,358,12,1,09/30/2025
39594,6,351,12,1,09/30/2025
39594,6,345,12,1,09/30/2025
39594,6,340,12,1,09/30/2025
39594,6,346,12,1,09/30/2025
39594,6,341,12,1,09/30/2025
39594,6,347,12,1,09/30/2025
39594,6,342,12,1,09/30/2025
39594,6,350,12,1,09/30/2025
39594,6,343,12,1,09/30/2025
39594,6,348,12,1,09/30/2025
39594,6,344,12,1,09/30/2025
39594,6,349,12,1,09/30/2025
